order_id,customer_id,order_date,delivery_date,shipping_time_days,total_amount,Payment_type
ORD0000852,CUST00292,2024-12-21 14:25:02,2024-12-28 14:25:02,7,1707.37,Credit Card
ORD0000853,CUST00293,2025-02-23 04:03:07,2025-03-01 04:03:07,6,1895.23,Apple Pay
ORD0000854,CUST00293,2025-09-30 05:26:45,2025-10-08 05:26:45,8,1079.2,Credit Card
ORD0000855,CUST00293,2025-04-29 06:38:36,2025-05-06 06:38:36,7,225.15,PayPal
ORD0000856,CUST00293,2024-11-19 07:12:01,2024-11-25 07:12:01,6,568.4,PayPal
ORD0000857,CUST00293,2025-09-06 01:53:01,2025-09-10 01:53:01,4,82.57,Gift Card
ORD0000858,CUST00294,2025-02-14 11:24:08,2025-02-22 11:24:08,8,746.98,Gift Card
ORD0000859,CUST00294,2026-01-01 08:24:05,2026-01-06 08:24:05,5,742.67,Apple Pay
ORD0000860,CUST00295,2025-11-21 03:10:28,2025-11-27 03:10:28,6,375.5,Gift Card
ORD0000861,CUST00295,2025-06-10 16:58:31,2025-06-14 16:58:31,4,239.1,Credit Card
ORD0000862,CUST00295,2024-05-07 22:30:55,2024-05-12 22:30:55,5,429.1,PayPal
ORD0000863,CUST00296,2025-03-28 17:00:03,2025-04-01 17:00:03,4,1016.05,Gift Card
ORD0000864,CUST00296,2024-06-16 19:59:05,2024-06-23 19:59:05,7,1084.78,Apple Pay
ORD0000865,CUST00296,2024-12-09 17:27:22,2024-12-15 17:27:22,6,435.83,Apple Pay
ORD0000866,CUST00297,2024-10-22 11:29:13,2024-10-25 11:29:13,3,976.8,Credit Card
ORD0000867,CUST00297,2024-12-16 12:41:29,2024-12-23 12:41:29,7,104.3,PayPal
ORD0000868,CUST00297,2024-07-08 11:21:59,2024-07-13 11:21:59,5,98.52,PayPal
ORD0000869,CUST00297,2025-11-30 11:46:06,2025-12-10 11:46:06,10,1574.83,Financing
ORD0000870,CUST00297,2025-02-17 08:48:01,2025-02-23 08:48:01,6,258.08,Apple Pay
ORD0000871,CUST00297,2026-02-10 05:31:59,2026-02-15 05:31:59,5,495.58,Credit Card
ORD0000872,CUST00298,2025-05-14 03:12:02,2025-05-19 03:12:02,5,429.8,PayPal
ORD0000873,CUST00298,2026-01-10 04:11:20,2026-01-13 04:11:20,3,536.2,Credit Card
ORD0000874,CUST00299,2024-04-10 07:53:19,2024-04-16 07:53:19,6,245.59,Gift Card
ORD0000875,CUST00299,2025-09-02 06:06:34,2025-09-06 06:06:34,4,187.86,Credit Card
ORD0000876,CUST00300,2026-02-13 16:36:57,2026-02-18 16:36:57,5,94.5,Gift Card
ORD0000877,CUST00301,2025-06-04 21:06:32,2025-06-09 21:06:32,5,263.83,Gift Card
ORD0000878,CUST00301,2025-04-03 06:17:40,2025-04-10 06:17:40,7,1687.08,PayPal
ORD0000879,CUST00301,2025-02-24 09:55:28,2025-03-01 09:55:28,5,335.74,Apple Pay
ORD0000880,CUST00301,2024-05-21 12:52:07,2024-05-28 12:52:07,7,94.5,Credit Card
ORD0000881,CUST00301,2024-09-02 03:13:24,2024-09-12 03:13:24,10,212.74,PayPal
ORD0000882,CUST00301,2025-05-17 02:50:31,2025-05-20 02:50:31,3,457.31,PayPal
ORD0000883,CUST00301,2025-01-15 10:29:14,2025-01-20 10:29:14,5,177.08,Credit Card
ORD0000884,CUST00302,2025-08-06 01:10:04,2025-08-12 01:10:04,6,146.5,Gift Card
ORD0000885,CUST00302,2025-11-17 23:33:13,2025-11-25 23:33:13,8,65.69,Apple Pay
ORD0000886,CUST00302,2025-05-01 15:00:58,2025-05-05 15:00:58,4,354.27,Gift Card
ORD0000887,CUST00303,2025-08-08 04:53:43,2025-08-13 04:53:43,5,71.29,Financing
ORD0000888,CUST00303,2025-03-18 18:40:19,2025-03-24 18:40:19,6,220.24,PayPal
ORD0000889,CUST00303,2025-11-20 17:40:54,2025-11-26 17:40:54,6,822.97,PayPal
ORD0000890,CUST00303,2024-05-19 12:32:40,2024-05-31 12:32:40,12,356.86,Credit Card
ORD0000891,CUST00304,2024-09-14 13:01:55,2024-09-19 13:01:55,5,1409.53,Gift Card
ORD0000892,CUST00304,2024-11-02 20:43:13,2024-11-08 20:43:13,6,509.13,Gift Card
ORD0000893,CUST00304,2025-06-10 00:37:39,2025-06-14 00:37:39,4,906.88,PayPal
ORD0000894,CUST00304,2024-07-20 04:41:41,2024-07-23 04:41:41,3,629.94,Credit Card
ORD0000895,CUST00304,2026-03-30 23:30:18,2026-04-05 23:30:18,6,265.26,Gift Card
ORD0000896,CUST00305,2024-11-19 03:41:01,2024-11-29 03:41:01,10,93.82,Gift Card
ORD0000897,CUST00305,2025-03-15 17:30:26,2025-03-25 17:30:26,10,354.27,Apple Pay
ORD0000898,CUST00305,2026-02-22 14:36:08,2026-03-04 14:36:08,10,462.3,Financing
ORD0000899,CUST00305,2025-10-03 18:45:19,2025-10-08 18:45:19,5,1416.98,Financing
ORD0000900,CUST00306,2025-04-20 22:06:51,2025-04-30 22:06:51,10,1250.53,Financing
ORD0000901,CUST00306,2024-07-12 17:58:39,2024-07-17 17:58:39,5,1775.99,Credit Card
ORD0000902,CUST00307,2024-05-01 20:35:48,2024-05-06 20:35:48,5,98.0,Apple Pay
ORD0000903,CUST00307,2025-08-11 18:53:52,2025-08-17 18:53:52,6,91.06,Credit Card
ORD0000904,CUST00308,2025-07-26 08:37:18,2025-08-07 08:37:18,12,23.52,Gift Card
ORD0000905,CUST00308,2025-12-21 06:43:09,2025-12-28 06:43:09,7,149.42,PayPal
ORD0000906,CUST00308,2024-10-12 07:15:33,2024-10-18 07:15:33,6,318.0,Gift Card
ORD0000907,CUST00308,2025-10-12 17:44:32,2025-10-17 17:44:32,5,1458.1,Apple Pay
ORD0000908,CUST00308,2024-08-10 10:48:51,2024-08-17 10:48:51,7,1356.18,PayPal
ORD0000909,CUST00309,2024-12-06 19:14:01,2024-12-09 19:14:01,3,466.36,Apple Pay
ORD0000910,CUST00309,2025-06-11 06:48:53,2025-06-17 06:48:53,6,476.89,Financing
ORD0000911,CUST00309,2024-04-20 01:20:30,2024-04-23 01:20:30,3,39.44,Credit Card
ORD0000912,CUST00309,2025-06-12 09:08:37,2025-06-17 09:08:37,5,1611.42,Credit Card
ORD0000913,CUST00309,2025-02-20 07:55:44,2025-02-25 07:55:44,5,289.1,Gift Card
ORD0000914,CUST00310,2024-06-20 19:58:36,2024-06-27 19:58:36,7,295.98,Credit Card
ORD0000915,CUST00310,2024-09-30 23:09:18,2024-10-05 23:09:18,5,379.77,Apple Pay
ORD0000916,CUST00310,2026-01-22 23:22:12,2026-01-28 23:22:12,6,1760.51,Gift Card
ORD0000917,CUST00311,2026-03-19 12:40:40,2026-03-26 12:40:40,7,55.21,Credit Card
ORD0000918,CUST00311,2024-07-06 13:29:59,2024-07-09 13:29:59,3,94.39,Apple Pay
ORD0000919,CUST00311,2025-04-02 20:26:36,2025-04-06 20:26:36,4,227.77,Credit Card
ORD0000920,CUST00311,2024-07-09 16:09:32,2024-07-16 16:09:32,7,586.03,PayPal
ORD0000921,CUST00311,2025-08-25 12:36:54,2025-08-29 12:36:54,4,898.69,PayPal
ORD0000922,CUST00312,2026-01-15 18:42:16,2026-01-19 18:42:16,4,822.76,PayPal
ORD0000923,CUST00312,2024-08-07 00:39:40,2024-08-19 00:39:40,12,281.69,Credit Card
ORD0000924,CUST00312,2025-05-01 12:49:26,2025-05-06 12:49:26,5,270.62,Gift Card
ORD0000925,CUST00312,2026-04-03 20:20:40,2026-04-08 20:20:40,5,152.07,Credit Card
ORD0000926,CUST00313,2025-10-18 00:53:08,2025-10-24 00:53:08,6,355.95,Financing
ORD0000927,CUST00314,2024-11-22 03:07:30,2024-11-29 03:07:30,7,129.03,Apple Pay
ORD0000928,CUST00315,2025-05-09 16:29:35,2025-05-14 16:29:35,5,613.34,Financing
ORD0000929,CUST00315,2025-10-09 08:15:26,2025-10-13 08:15:26,4,719.56,Apple Pay
ORD0000930,CUST00315,2024-11-07 19:26:27,2024-11-14 19:26:27,7,1581.67,Credit Card
ORD0000931,CUST00315,2025-02-26 03:43:57,2025-03-06 03:43:57,8,323.75,PayPal
ORD0000932,CUST00315,2026-01-17 18:48:48,2026-01-23 18:48:48,6,177.44,Financing
ORD0000933,CUST00316,2025-04-19 04:52:31,2025-04-21 04:52:31,2,1046.31,Financing
ORD0000934,CUST00316,2025-04-11 05:14:46,2025-04-15 05:14:46,4,1071.68,Credit Card
ORD0000935,CUST00316,2024-10-15 17:54:17,2024-10-20 17:54:17,5,362.54,PayPal
ORD0000936,CUST00316,2025-03-30 05:32:54,2025-04-04 05:32:54,5,331.18,Apple Pay
ORD0000937,CUST00316,2025-06-11 14:45:26,2025-06-18 14:45:26,7,948.74,Gift Card
ORD0000938,CUST00316,2024-07-30 18:45:11,2024-08-06 18:45:11,7,538.67,Credit Card
ORD0000939,CUST00317,2025-02-01 08:59:34,2025-02-08 08:59:34,7,228.71,Financing
ORD0000940,CUST00318,2024-09-04 11:39:58,2024-09-16 11:39:58,12,81.27,Credit Card
ORD0000941,CUST00318,2026-03-26 11:17:57,2026-03-30 11:17:57,4,1281.33,Credit Card
ORD0000942,CUST00318,2025-07-18 23:38:22,2025-07-22 23:38:22,4,386.31,Credit Card
ORD0000943,CUST00318,2025-05-09 04:43:41,2025-05-14 04:43:41,5,28.36,Financing
ORD0000944,CUST00319,2025-11-10 02:19:57,2025-11-18 02:19:57,8,844.69,PayPal
ORD0000945,CUST00319,2026-02-21 10:15:39,2026-02-24 10:15:39,3,188.6,Credit Card
ORD0000946,CUST00320,2024-07-24 11:07:52,2024-07-28 11:07:52,4,723.77,Credit Card
ORD0000947,CUST00320,2026-02-09 13:03:39,2026-02-12 13:03:39,3,1478.85,Financing
ORD0000948,CUST00320,2024-06-02 15:47:08,2024-06-06 15:47:08,4,228.71,Apple Pay
ORD0000949,CUST00320,2024-11-10 00:03:22,2024-11-18 00:03:22,8,1609.42,Gift Card
ORD0000950,CUST00320,2025-11-30 14:08:23,2025-12-07 14:08:23,7,1480.05,Financing
ORD0000951,CUST00321,2025-12-14 01:12:50,2025-12-19 01:12:50,5,1435.75,Gift Card
ORD0000952,CUST00321,2026-02-02 01:49:57,2026-02-08 01:49:57,6,105.52,PayPal
ORD0000953,CUST00321,2025-02-25 17:31:07,2025-03-03 17:31:07,6,448.33,Apple Pay
ORD0000954,CUST00321,2024-12-29 10:09:54,2025-01-04 10:09:54,6,725.77,Financing
ORD0000955,CUST00321,2026-04-05 02:05:01,2026-04-11 02:05:01,6,601.29,Financing
ORD0000956,CUST00322,2025-12-12 06:32:53,2025-12-20 06:32:53,8,128.05,Credit Card
ORD0000957,CUST00323,2025-05-08 19:20:51,2025-05-12 19:20:51,4,515.97,Gift Card
ORD0000958,CUST00323,2024-11-02 22:53:26,2024-11-09 22:53:26,7,393.7,Apple Pay
ORD0000959,CUST00323,2026-01-06 18:34:56,2026-01-14 18:34:56,8,663.0,Gift Card
ORD0000960,CUST00323,2024-04-11 10:15:04,2024-04-23 10:15:04,12,606.81,Gift Card
ORD0000961,CUST00324,2024-11-15 02:55:55,2024-11-19 02:55:55,4,1051.98,Gift Card
ORD0000962,CUST00324,2025-10-25 09:00:09,2025-10-29 09:00:09,4,531.44,PayPal
ORD0000963,CUST00324,2024-11-27 07:54:56,2024-12-05 07:54:56,8,653.5,Financing
ORD0000964,CUST00325,2026-01-19 22:06:50,2026-01-24 22:06:50,5,147.23,Gift Card
ORD0000965,CUST00326,2025-07-09 07:44:36,2025-07-13 07:44:36,4,844.28,Financing
ORD0000966,CUST00326,2025-07-03 20:59:12,2025-07-11 20:59:12,8,711.82,Credit Card
ORD0000967,CUST00326,2025-09-04 00:37:07,2025-09-09 00:37:07,5,371.99,Credit Card
ORD0000968,CUST00327,2025-04-24 17:59:20,2025-04-27 17:59:20,3,850.04,PayPal
ORD0000969,CUST00327,2026-02-10 12:03:28,2026-02-14 12:03:28,4,926.34,Credit Card
ORD0000970,CUST00328,2024-08-02 20:27:02,2024-08-09 20:27:02,7,313.44,Credit Card
ORD0000971,CUST00328,2025-03-22 06:40:41,2025-03-27 06:40:41,5,589.43,Gift Card
ORD0000972,CUST00329,2025-06-01 18:18:03,2025-06-06 18:18:03,5,748.16,Apple Pay
ORD0000973,CUST00329,2025-04-20 15:12:33,2025-04-24 15:12:33,4,399.22,Apple Pay
ORD0000974,CUST00329,2025-01-02 12:00:28,2025-01-08 12:00:28,6,878.57,Credit Card
ORD0000975,CUST00329,2024-12-23 15:33:40,2024-12-27 15:33:40,4,176.11,Financing
ORD0000976,CUST00329,2025-06-12 02:55:03,2025-06-17 02:55:03,5,99.66,PayPal
ORD0000977,CUST00329,2025-11-22 23:24:31,2025-11-27 23:24:31,5,555.1,Gift Card
ORD0000978,CUST00329,2025-06-05 12:42:07,2025-06-09 12:42:07,4,1480.92,PayPal
ORD0000979,CUST00329,2025-01-27 10:08:11,2025-01-31 10:08:11,4,992.16,Gift Card
ORD0000980,CUST00330,2025-03-29 02:40:12,2025-04-01 02:40:12,3,633.82,Apple Pay
ORD0000981,CUST00330,2026-04-04 00:03:28,2026-04-09 00:03:28,5,337.83,Gift Card
ORD0000982,CUST00331,2024-12-15 08:47:45,2024-12-19 08:47:45,4,655.25,PayPal
ORD0000983,CUST00331,2026-02-13 20:58:54,2026-02-20 20:58:54,7,1020.95,Gift Card
ORD0000984,CUST00331,2024-09-02 23:09:59,2024-09-08 23:09:59,6,216.25,Financing
ORD0000985,CUST00332,2025-10-03 04:44:40,2025-10-10 04:44:40,7,2280.78,Credit Card
ORD0000986,CUST00332,2024-10-11 22:05:21,2024-10-13 22:05:21,2,131.18,Apple Pay
ORD0000987,CUST00332,2025-06-27 13:30:43,2025-07-01 13:30:43,4,665.49,Apple Pay
ORD0000988,CUST00332,2025-01-31 21:31:31,2025-02-02 21:31:31,2,275.94,Financing
ORD0000989,CUST00332,2024-10-07 20:21:03,2024-10-10 20:21:03,3,500.3,PayPal
ORD0000990,CUST00333,2026-02-03 07:40:11,2026-02-07 07:40:11,4,558.76,Apple Pay
ORD0000991,CUST00333,2025-12-02 19:37:41,2025-12-06 19:37:41,4,247.3,Gift Card
ORD0000992,CUST00334,2025-02-22 11:50:03,2025-03-01 11:50:03,7,264.04,PayPal
ORD0000993,CUST00334,2024-05-13 08:04:33,2024-05-18 08:04:33,5,285.74,Gift Card
ORD0000994,CUST00334,2024-12-12 13:40:04,2024-12-22 13:40:04,10,352.44,Financing
ORD0000995,CUST00335,2025-11-08 20:44:29,2025-11-20 20:44:29,12,288.09,Financing
ORD0000996,CUST00335,2025-04-11 19:20:51,2025-04-18 19:20:51,7,203.81,Credit Card
ORD0000997,CUST00335,2025-10-09 04:49:54,2025-10-12 04:49:54,3,227.77,PayPal
ORD0000998,CUST00335,2026-03-19 22:00:13,2026-03-27 22:00:13,8,951.37,Credit Card
ORD0000999,CUST00336,2025-12-30 16:11:22,2026-01-01 16:11:22,2,1117.1,PayPal
ORD0001000,CUST00336,2025-01-30 13:05:42,2025-02-05 13:05:42,6,454.12,Credit Card
ORD0001001,CUST00336,2025-02-03 07:27:39,2025-02-09 07:27:39,6,932.13,Gift Card
ORD0001002,CUST00337,2025-09-06 22:29:16,2025-09-10 22:29:16,4,744.33,Apple Pay
ORD0001003,CUST00337,2025-12-15 21:43:11,2025-12-22 21:43:11,7,257.22,Apple Pay
ORD0001004,CUST00338,2026-01-06 22:16:28,2026-01-13 22:16:28,7,175.95,Apple Pay
ORD0001005,CUST00338,2025-08-28 20:56:47,2025-09-02 20:56:47,5,821.71,PayPal
ORD0001006,CUST00339,2024-08-05 13:52:48,2024-08-10 13:52:48,5,52.97,Credit Card
ORD0001007,CUST00339,2025-04-29 04:01:35,2025-05-05 04:01:35,6,207.42,Gift Card
ORD0001008,CUST00340,2024-05-08 04:31:37,2024-05-13 04:31:37,5,335.48,Apple Pay
ORD0001009,CUST00340,2024-07-16 11:49:56,2024-07-21 11:49:56,5,91.65,PayPal
ORD0001010,CUST00340,2025-05-04 13:49:01,2025-05-09 13:49:01,5,663.4,PayPal
ORD0001011,CUST00340,2025-07-11 20:11:31,2025-07-14 20:11:31,3,421.51,Credit Card
ORD0001012,CUST00340,2024-12-23 07:15:40,2025-01-02 07:15:40,10,1354.1,Gift Card
ORD0001013,CUST00341,2026-02-13 22:49:13,2026-02-18 22:49:13,5,720.28,Gift Card
ORD0001014,CUST00341,2024-06-26 09:21:47,2024-07-02 09:21:47,6,542.66,Credit Card
ORD0001015,CUST00341,2026-02-17 10:31:15,2026-02-23 10:31:15,6,131.81,Gift Card
ORD0001016,CUST00341,2026-01-25 19:06:28,2026-02-04 19:06:28,10,427.03,Apple Pay
ORD0001017,CUST00341,2025-03-17 10:20:02,2025-03-19 10:20:02,2,1018.76,PayPal
ORD0001018,CUST00341,2024-06-25 21:11:31,2024-07-02 21:11:31,7,516.61,Financing
ORD0001019,CUST00342,2025-05-22 22:52:12,2025-05-26 22:52:12,4,265.72,Apple Pay
ORD0001020,CUST00342,2026-03-17 14:17:39,2026-03-29 14:17:39,12,247.99,Credit Card
ORD0001021,CUST00342,2025-03-30 08:11:17,2025-04-05 08:11:17,6,709.91,Credit Card
ORD0001022,CUST00342,2024-04-21 08:31:52,2024-04-25 08:31:52,4,237.32,Financing
ORD0001023,CUST00343,2025-10-22 13:45:37,2025-10-29 13:45:37,7,245.41,Gift Card
ORD0001024,CUST00343,2024-07-30 09:40:59,2024-08-01 09:40:59,2,452.53,Financing
ORD0001025,CUST00343,2025-02-21 20:59:12,2025-02-28 20:59:12,7,464.68,PayPal
ORD0001026,CUST00343,2026-02-14 21:47:55,2026-02-16 21:47:55,2,2482.95,Credit Card
ORD0001027,CUST00344,2025-08-31 00:26:23,2025-09-04 00:26:23,4,228.4,PayPal
ORD0001028,CUST00345,2024-08-07 07:55:59,2024-08-09 07:55:59,2,1192.64,Credit Card
ORD0001029,CUST00346,2024-06-06 13:19:51,2024-06-12 13:19:51,6,154.1,Credit Card
ORD0001030,CUST00346,2025-04-09 02:22:13,2025-04-13 02:22:13,4,177.83,PayPal
ORD0001031,CUST00347,2025-12-07 11:07:07,2025-12-17 11:07:07,10,788.25,Credit Card
ORD0001032,CUST00347,2024-11-01 06:48:50,2024-11-07 06:48:50,6,801.8,Credit Card
ORD0001033,CUST00347,2024-12-28 09:40:12,2025-01-02 09:40:12,5,748.16,Apple Pay
ORD0001034,CUST00347,2025-08-06 12:49:43,2025-08-13 12:49:43,7,114.7,Gift Card
ORD0001035,CUST00347,2025-09-29 11:22:51,2025-10-03 11:22:51,4,818.65,Credit Card
ORD0001036,CUST00348,2025-02-12 04:03:27,2025-02-19 04:03:27,7,1347.58,Gift Card
ORD0001037,CUST00348,2025-08-27 04:15:52,2025-09-02 04:15:52,6,3928.53,Credit Card
ORD0001038,CUST00348,2024-06-10 19:37:02,2024-06-13 19:37:02,3,464.24,PayPal
ORD0001039,CUST00348,2026-01-31 00:29:14,2026-02-02 00:29:14,2,686.33,PayPal
ORD0001040,CUST00349,2024-12-20 15:20:16,2024-12-26 15:20:16,6,436.19,Financing
ORD0001041,CUST00349,2026-01-31 11:13:31,2026-02-06 11:13:31,6,377.99,PayPal
ORD0001042,CUST00349,2025-09-15 05:21:58,2025-09-18 05:21:58,3,208.0,Gift Card
ORD0001043,CUST00350,2026-02-05 21:43:50,2026-02-12 21:43:50,7,787.96,Gift Card
ORD0001044,CUST00350,2025-05-28 21:52:20,2025-06-01 21:52:20,4,1648.91,PayPal
ORD0001045,CUST00350,2025-01-29 14:19:11,2025-02-06 14:19:11,8,225.35,PayPal
ORD0001046,CUST00351,2024-12-11 09:25:23,2024-12-17 09:25:23,6,1546.83,Apple Pay
ORD0001047,CUST00352,2025-08-09 06:48:53,2025-08-11 06:48:53,2,358.29,PayPal
ORD0001048,CUST00353,2025-10-19 16:17:42,2025-10-26 16:17:42,7,600.63,Credit Card
ORD0001049,CUST00353,2026-02-27 17:29:14,2026-03-06 17:29:14,7,29.07,Credit Card
ORD0001050,CUST00353,2025-11-20 06:42:25,2025-11-28 06:42:25,8,288.82,Apple Pay
ORD0001051,CUST00354,2025-04-23 10:25:54,2025-04-28 10:25:54,5,521.32,PayPal
ORD0001052,CUST00354,2026-02-16 00:49:46,2026-02-18 00:49:46,2,257.36,Financing
ORD0001053,CUST00355,2025-06-03 15:42:03,2025-06-06 15:42:03,3,68.29,Credit Card
ORD0001054,CUST00356,2024-05-07 07:38:20,2024-05-14 07:38:20,7,2062.22,PayPal
ORD0001055,CUST00357,2025-08-02 00:42:36,2025-08-08 00:42:36,6,234.68,Gift Card
ORD0001056,CUST00357,2024-06-01 13:53:11,2024-06-08 13:53:11,7,48.94,Gift Card
ORD0001057,CUST00358,2024-10-08 18:51:57,2024-10-15 18:51:57,7,1079.38,Credit Card
ORD0001058,CUST00358,2025-08-12 16:07:31,2025-08-19 16:07:31,7,57.59,PayPal
ORD0001059,CUST00359,2025-09-23 00:33:50,2025-09-28 00:33:50,5,988.41,Apple Pay
ORD0001060,CUST00359,2026-03-25 17:47:38,2026-04-01 17:47:38,7,810.58,PayPal
ORD0001061,CUST00359,2024-11-18 15:33:51,2024-11-26 15:33:51,8,1242.68,Financing
ORD0001062,CUST00359,2024-10-03 03:04:58,2024-10-07 03:04:58,4,152.42,Gift Card
ORD0001063,CUST00359,2025-11-10 11:09:55,2025-11-14 11:09:55,4,281.69,PayPal
ORD0001064,CUST00360,2024-06-18 15:13:27,2024-06-30 15:13:27,12,413.85,Gift Card
ORD0001065,CUST00360,2025-03-12 12:14:45,2025-03-17 12:14:45,5,934.29,Financing
ORD0001066,CUST00361,2024-06-24 21:32:39,2024-06-30 21:32:39,6,659.65,Apple Pay
ORD0001067,CUST00361,2025-11-21 00:44:59,2025-11-23 00:44:59,2,165.14,Apple Pay
ORD0001068,CUST00362,2025-08-14 16:20:49,2025-08-22 16:20:49,8,767.25,Credit Card
ORD0001069,CUST00362,2025-10-08 03:54:26,2025-10-15 03:54:26,7,614.11,Financing
ORD0001070,CUST00362,2026-02-16 04:29:14,2026-02-26 04:29:14,10,1071.37,Gift Card
ORD0001071,CUST00363,2024-06-26 12:01:19,2024-07-02 12:01:19,6,538.13,Apple Pay
ORD0001072,CUST00363,2025-03-20 01:11:56,2025-03-24 01:11:56,4,1125.62,Gift Card
ORD0001073,CUST00363,2024-08-16 15:41:44,2024-08-20 15:41:44,4,743.99,Gift Card
ORD0001074,CUST00363,2025-09-30 11:33:02,2025-10-07 11:33:02,7,45.06,Financing
ORD0001075,CUST00364,2024-11-28 00:53:01,2024-12-02 00:53:01,4,867.52,Credit Card
ORD0001076,CUST00364,2026-03-12 03:28:35,2026-03-18 03:28:35,6,104.3,PayPal
ORD0001077,CUST00365,2024-05-01 22:02:50,2024-05-08 22:02:50,7,1276.68,PayPal
ORD0001078,CUST00365,2024-05-15 03:45:54,2024-05-23 03:45:54,8,505.13,PayPal
ORD0001079,CUST00365,2024-12-17 09:12:48,2024-12-22 09:12:48,5,86.19,Financing
ORD0001080,CUST00365,2025-12-18 19:37:16,2025-12-23 19:37:16,5,126.83,Credit Card
ORD0001081,CUST00366,2024-05-23 00:34:10,2024-05-26 00:34:10,3,1983.73,Credit Card
ORD0001082,CUST00366,2024-11-23 07:12:11,2024-12-05 07:12:11,12,149.5,Credit Card
ORD0001083,CUST00366,2025-01-12 20:40:20,2025-01-17 20:40:20,5,1679.16,Gift Card
ORD0001084,CUST00366,2025-01-25 13:58:32,2025-02-01 13:58:32,7,413.21,Credit Card
ORD0001085,CUST00366,2025-03-09 23:00:54,2025-03-12 23:00:54,3,448.33,Apple Pay
ORD0001086,CUST00367,2024-07-31 12:02:56,2024-08-06 12:02:56,6,321.68,PayPal
ORD0001087,CUST00367,2024-10-16 02:36:05,2024-10-22 02:36:05,6,648.61,Financing
ORD0001088,CUST00367,2025-05-27 00:05:21,2025-06-06 00:05:21,10,103.61,Credit Card
ORD0001089,CUST00368,2025-02-23 11:37:57,2025-03-02 11:37:57,7,432.83,Gift Card
ORD0001090,CUST00368,2025-06-23 00:05:42,2025-06-26 00:05:42,3,156.5,Financing
ORD0001091,CUST00369,2025-09-21 00:06:41,2025-09-26 00:06:41,5,1330.38,PayPal
ORD0001092,CUST00370,2025-12-16 00:03:54,2025-12-18 00:03:54,2,316.94,Financing
ORD0001093,CUST00370,2024-08-27 06:56:06,2024-09-04 06:56:06,8,779.32,Apple Pay
ORD0001094,CUST00370,2024-08-19 11:09:22,2024-08-22 11:09:22,3,598.13,Apple Pay
ORD0001095,CUST00370,2024-08-23 09:57:38,2024-08-29 09:57:38,6,434.18,Credit Card
ORD0001096,CUST00370,2024-06-09 18:30:29,2024-06-15 18:30:29,6,239.98,PayPal
ORD0001097,CUST00371,2025-07-26 20:10:54,2025-07-28 20:10:54,2,795.48,PayPal
ORD0001098,CUST00371,2026-02-14 20:03:29,2026-02-20 20:03:29,6,715.67,PayPal
ORD0001099,CUST00371,2025-01-31 13:34:26,2025-02-07 13:34:26,7,383.87,PayPal
ORD0001100,CUST00372,2025-08-03 18:40:11,2025-08-10 18:40:11,7,247.3,Apple Pay
ORD0001101,CUST00372,2025-09-22 00:58:58,2025-10-02 00:58:58,10,99.21,Apple Pay
ORD0001102,CUST00372,2024-10-13 11:49:26,2024-10-16 11:49:26,3,580.91,Credit Card
ORD0001103,CUST00373,2025-04-30 23:37:16,2025-05-05 23:37:16,5,292.34,Credit Card
ORD0001104,CUST00373,2026-03-19 10:47:51,2026-03-26 10:47:51,7,60.2,Apple Pay
ORD0001105,CUST00373,2025-07-06 09:16:05,2025-07-13 09:16:05,7,212.43,Gift Card
ORD0001106,CUST00373,2024-07-29 14:20:20,2024-07-31 14:20:20,2,189.76,Gift Card
ORD0001107,CUST00373,2024-10-06 18:44:15,2024-10-11 18:44:15,5,229.48,Credit Card
ORD0001108,CUST00373,2025-04-02 14:53:19,2025-04-08 14:53:19,6,957.81,Gift Card
ORD0001109,CUST00374,2025-08-17 21:50:08,2025-08-22 21:50:08,5,742.96,Financing
ORD0001110,CUST00375,2024-10-23 16:54:43,2024-10-28 16:54:43,5,856.33,Gift Card
ORD0001111,CUST00375,2025-04-01 09:26:47,2025-04-04 09:26:47,3,921.6,Financing
ORD0001112,CUST00376,2024-10-24 18:03:58,2024-10-30 18:03:58,6,1007.21,PayPal
ORD0001113,CUST00376,2025-09-09 09:14:36,2025-09-12 09:14:36,3,467.08,Apple Pay
ORD0001114,CUST00376,2024-04-16 17:36:43,2024-04-19 17:36:43,3,963.79,Financing
ORD0001115,CUST00376,2026-03-08 15:18:03,2026-03-15 15:18:03,7,37.18,Apple Pay
ORD0001116,CUST00376,2025-12-25 09:52:44,2025-12-28 09:52:44,3,1436.78,Credit Card
ORD0001117,CUST00376,2025-04-05 19:22:50,2025-04-07 19:22:50,2,229.66,Credit Card
ORD0001118,CUST00376,2026-03-10 10:11:33,2026-03-17 10:11:33,7,219.09,Apple Pay
ORD0001119,CUST00376,2024-11-18 20:16:27,2024-11-24 20:16:27,6,2658.95,PayPal
ORD0001120,CUST00377,2025-09-17 18:00:49,2025-09-20 18:00:49,3,1062.8,Gift Card
ORD0001121,CUST00378,2025-06-07 23:45:33,2025-06-13 23:45:33,6,354.27,Credit Card
ORD0001122,CUST00378,2024-08-10 03:18:37,2024-08-15 03:18:37,5,476.61,PayPal
ORD0001123,CUST00378,2024-06-05 19:19:01,2024-06-12 19:19:01,7,175.69,Apple Pay
ORD0001124,CUST00378,2025-03-18 12:52:16,2025-03-21 12:52:16,3,726.7,Credit Card
ORD0001125,CUST00378,2025-01-02 20:14:29,2025-01-06 20:14:29,4,1687.44,Financing
