sku_id,embedding_vector,last_updated
SKU00138,"0.726225,0.774597,0.812767,0.427528,0.500000,0.102944,-0.142076,0.050414,-0.161008,0.076745,-0.113220,0.087582,-0.107604,-0.047752,0.098129,-0.077661,0.033479,0.083769,-0.012932,0.085292,-0.113690,-0.026700,-0.005216,0.016058,-0.028176,-0.037679,0.169071,-0.020673,0.063430,0.225017,0.008835,-0.102839,-0.023087,-0.041250,-0.059061,0.019718,0.078063,0.061426,0.016610,0.079558,0.021193,0.056703,-0.169275,0.100755,-0.183848,0.038345,0.060634,0.014873,-0.087947,0.145088",2026-03-24 21:57:15.984648
SKU00139,"0.888050,0.501280,0.801847,0.540861,0.500000,-0.076446,-0.032124,-0.067978,-0.092681,-0.040011,0.106822,-0.062427,-0.206278,-0.016111,0.021328,0.002853,0.152057,-0.087356,-0.119202,-0.037796,0.046790,-0.072510,0.018696,-0.002093,0.086727,-0.194985,0.045985,0.016411,-0.152577,-0.037205,0.013882,-0.068003,-0.048551,-0.241224,-0.042450,-0.090829,0.088157,-0.085191,-0.203156,-0.101756,-0.033193,0.039139,0.066269,0.170625,-0.067858,-0.123512,-0.052343,-0.025618,-0.019748,-0.034901",2026-03-25 21:57:15.984690
SKU00140,"0.818257,0.739281,0.646491,0.398174,0.500000,-0.114490,-0.126714,-0.060316,0.142992,0.089415,-0.125341,-0.043812,-0.011141,0.032364,0.122692,0.096073,0.006303,0.151316,0.008898,0.135048,-0.006394,0.018674,0.115958,0.033003,0.287641,0.004368,0.136519,-0.024105,0.003722,0.121760,0.051227,0.067752,-0.074577,0.185258,-0.103128,-0.028371,0.046227,0.046083,0.054450,0.162972,-0.110090,-0.000679,-0.010076,-0.027616,-0.256634,0.190480,-0.052923,0.076153,0.047056,0.057836",2026-03-16 21:57:15.984732
SKU00141,"0.726271,0.479279,0.837199,0.448176,0.500000,-0.141639,-0.099670,0.137361,-0.042170,-0.029454,0.040474,-0.035969,0.032507,0.130013,-0.043995,0.008876,0.027609,0.036000,-0.061526,0.157285,-0.052752,0.020602,-0.072433,-0.019201,-0.006183,0.068301,0.097024,0.003267,0.040787,0.024571,0.205598,0.113033,0.078763,0.006526,0.130355,-0.081853,0.209413,0.033046,-0.042308,-0.087625,0.003764,-0.033916,-0.260724,0.165791,0.094305,-0.017291,-0.009132,-0.121404,-0.004855,-0.106107",2026-04-02 21:57:15.984774
SKU00142,"0.802616,0.438100,0.413735,0.593751,0.500000,-0.147534,0.027101,0.108652,-0.124904,0.016438,0.016587,-0.004374,-0.083038,-0.153369,0.129410,0.155056,-0.018862,0.085476,-0.167617,0.084805,0.119735,0.097049,-0.072124,-0.177541,-0.022093,-0.088287,0.145316,0.010889,0.137444,-0.145434,-0.010306,-0.049948,0.023971,-0.207259,-0.225553,-0.064202,0.110200,0.027607,-0.011467,-0.025353,0.085498,-0.032744,-0.009126,-0.111754,-0.056138,0.121501,-0.146586,-0.058665,-0.084643,-0.013084",2026-04-05 21:57:15.984817
SKU00143,"0.506278,0.544040,0.444911,0.506689,0.500000,0.164885,0.000096,0.104491,0.014835,-0.003654,0.024478,-0.234952,-0.129017,-0.236181,-0.023369,-0.018279,0.118005,0.091374,-0.079745,-0.252162,-0.039713,-0.171937,-0.118872,0.105247,-0.017652,0.007639,0.012042,-0.132212,0.044106,0.072533,0.159134,0.040360,-0.094271,0.015742,-0.132839,0.065638,0.056636,0.043585,0.059857,0.088890,-0.005389,-0.047818,-0.076750,-0.207311,-0.041812,0.047380,0.256761,0.113265,0.268042,0.062705",2026-03-13 21:57:15.984860
SKU00144,"0.866230,0.469799,0.589352,0.644830,0.500000,0.048674,0.032505,-0.072730,-0.059507,-0.040363,-0.081979,0.123857,0.207583,-0.193444,0.006343,0.074434,0.019382,-0.329369,0.207809,0.036452,0.014921,-0.097839,0.132408,-0.047781,-0.128659,0.050559,0.187318,-0.220379,0.142116,-0.107816,-0.010745,0.181019,-0.131072,0.005989,-0.032838,-0.057675,0.146081,0.030622,0.053340,0.000809,0.038164,-0.031122,0.141347,-0.097153,0.084821,0.054719,-0.052100,0.135062,-0.109273,0.065413",2026-03-31 21:57:15.984903
SKU00145,"0.988484,0.710033,0.710968,0.579982,0.500000,0.597435,0.004965,-0.023790,-0.066686,-0.117718,0.184093,0.067957,-0.070438,0.034206,-0.156499,-0.000083,-0.067435,-0.102169,0.017999,-0.036095,-0.120371,0.025657,-0.132530,-0.097865,-0.070962,0.022150,0.013842,-0.066093,-0.172484,-0.142942,0.021738,-0.050498,-0.075114,-0.056632,0.035338,-0.097922,0.040735,-0.038649,-0.003641,0.098468,-0.090626,-0.129348,0.042026,-0.002285,0.021503,0.057463,-0.107921,-0.007463,-0.029902,0.009651",2026-03-20 21:57:15.984946
SKU00146,"0.894316,0.611720,0.885431,0.391082,1.000000,0.026424,0.019286,0.010799,-0.097881,-0.150889,-0.083136,-0.055538,-0.014267,0.050164,-0.062718,0.090185,-0.066050,0.113312,-0.086087,-0.139574,-0.108243,-0.216455,-0.032574,-0.003684,-0.075616,0.020127,-0.113685,0.013945,0.048201,-0.075257,0.135965,0.114679,-0.065694,0.131442,-0.027377,-0.007412,-0.049513,-0.091016,0.116642,-0.084655,0.023827,-0.059069,-0.023586,0.028518,0.046604,-0.025445,-0.149304,0.056849,-0.102894,-0.020093",2026-03-31 21:57:15.984988
SKU00147,"0.602766,0.920321,0.889637,0.514079,1.000000,0.099615,0.008860,0.208498,0.071222,-0.033002,0.081147,-0.243636,0.109132,0.056414,-0.043564,-0.026846,-0.042343,-0.031941,-0.109282,-0.026110,-0.093420,-0.065877,0.110283,-0.083729,0.043883,-0.032469,-0.008353,0.065782,0.007192,0.091816,-0.109535,-0.103056,0.053959,-0.063320,-0.126443,-0.123364,-0.092909,-0.212260,0.131810,-0.051614,-0.052347,-0.062577,-0.089506,-0.015986,-0.140755,0.011270,0.043520,-0.184152,-0.092493,-0.080188",2026-04-02 21:57:15.985031
SKU00148,"0.583311,0.482088,0.756856,0.533397,1.000000,0.039855,-0.044396,-0.078642,0.070729,-0.076153,0.151260,0.105856,0.031708,-0.039415,-0.001841,0.082684,0.004705,-0.062654,-0.055040,-0.069086,-0.141386,0.130232,0.027196,-0.084354,-0.075294,-0.217147,-0.038097,0.148078,-0.098813,-0.129814,0.008149,-0.061962,0.006782,-0.219498,0.002033,0.050312,-0.128681,0.065731,0.139027,-0.063535,0.265481,-0.020541,0.136837,0.027874,-0.132266,-0.132933,0.077684,0.024274,0.248346,0.179511",2026-04-01 21:57:15.985073
SKU00149,"0.662286,0.616433,0.804187,0.358213,1.000000,0.142563,-0.030320,-0.241194,-0.128394,0.026803,-0.000178,0.131464,-0.046875,-0.031026,-0.118065,-0.046137,-0.156097,0.151835,-0.241279,0.069113,-0.024780,0.007504,-0.087809,0.065041,-0.085441,0.146271,0.085090,-0.063186,0.088244,-0.126133,0.068925,-0.098462,0.101639,0.012170,-0.017038,-0.087081,0.160240,-0.048120,0.016961,-0.013982,-0.042687,-0.162286,0.020474,-0.009196,-0.133361,-0.140635,-0.277528,-0.050491,-0.026020,0.056457",2026-04-06 21:57:15.985115
SKU00150,"0.743568,0.809726,0.988887,0.445771,1.000000,0.035716,-0.053726,-0.084217,-0.299082,-0.024585,0.020676,0.006285,0.056852,0.128542,0.034085,0.107004,0.030035,-0.028349,-0.021581,0.088124,-0.177251,-0.130181,-0.008221,0.135648,-0.184637,0.065360,-0.109102,0.022504,-0.012284,0.005747,0.007946,0.043973,0.111446,0.159831,0.004525,-0.058388,0.074149,0.054193,-0.014177,-0.016131,-0.090068,-0.094731,0.085934,0.006350,-0.100634,0.028284,-0.197483,-0.129344,0.111942,0.065257",2026-04-03 21:57:15.985158
SKU00151,"0.634557,0.807609,0.993779,0.493613,1.000000,-0.116370,0.076454,-0.072593,-0.050400,-0.055040,-0.063933,0.089455,0.141553,0.126794,-0.003468,0.110478,-0.099388,0.174493,0.113534,0.059354,0.003030,0.146081,-0.026488,0.092097,0.044902,0.146477,-0.050881,0.014580,0.229331,-0.090113,-0.083974,-0.085147,-0.030356,0.076912,-0.113124,0.015672,0.042577,0.009935,0.294610,-0.014703,0.096029,0.189194,-0.048981,0.170118,-0.168577,-0.064964,-0.190330,0.186597,0.024709,0.116377",2026-03-12 21:57:15.985201
SKU00152,"0.852684,0.976762,0.921869,0.580562,1.000000,-0.015309,0.009858,-0.003978,0.024439,0.156393,0.054558,-0.065663,-0.067722,-0.014138,0.104669,0.064263,-0.080021,-0.185634,-0.050651,-0.107851,0.062123,0.148199,-0.044547,-0.084615,0.048602,0.012253,0.075089,0.053148,0.051585,0.095290,0.033067,-0.092764,-0.087607,-0.119047,0.060377,-0.006660,0.030701,0.028413,0.123798,0.034085,0.167680,0.130966,-0.077322,-0.052894,-0.173435,-0.053542,0.022285,0.033741,-0.075277,0.248511",2026-03-20 21:57:15.985243
SKU00153,"0.895560,0.911793,0.930151,0.524865,1.000000,-0.091784,0.125427,0.112310,-0.021185,0.029812,0.114151,0.035749,0.010271,0.084924,-0.027049,0.068928,-0.074095,-0.172756,0.188144,-0.203117,-0.059547,-0.038229,-0.091734,-0.007953,-0.003936,-0.042340,0.000277,-0.142531,0.152640,-0.185474,-0.038350,0.113675,-0.038091,-0.189036,0.160487,0.010704,-0.141689,-0.117155,0.107140,-0.089711,-0.014872,0.082259,0.084734,0.027485,-0.100877,-0.061558,-0.195603,-0.039858,-0.035660,-0.145771",2026-03-30 21:57:15.985285
SKU00154,"0.942507,0.755223,0.938790,0.461502,1.000000,0.613951,0.125668,0.020454,-0.031111,0.008692,0.067187,-0.193756,-0.158494,0.018622,-0.064879,-0.097546,0.076938,0.084175,0.237659,0.057165,0.115966,0.228774,-0.096513,0.010569,0.058075,-0.011886,0.061427,-0.058644,0.201859,-0.013572,-0.052667,-0.036088,0.042502,-0.160498,0.166902,-0.066860,-0.088596,0.103597,0.049966,0.024889,-0.026739,0.087123,0.006078,-0.116965,0.015950,-0.075973,-0.064691,0.047096,-0.025470,0.058681",2026-03-30 21:57:15.985327
SKU00155,"0.764961,0.618033,0.898440,0.447255,1.000000,-0.084455,0.122907,-0.160481,-0.159890,-0.140987,-0.091024,0.016476,-0.122796,-0.020873,-0.068829,-0.046240,0.127329,0.024641,-0.056900,-0.340047,0.183756,0.041311,0.008473,0.033115,0.202766,-0.026744,-0.002257,-0.032174,-0.120156,0.070092,0.071029,0.099344,-0.219135,-0.146556,-0.049387,0.094314,0.127817,-0.211500,0.102302,0.068635,-0.005605,-0.094860,-0.097667,-0.043650,0.098314,0.057485,-0.024338,-0.064490,-0.042217,-0.082652",2026-03-20 21:57:15.985374
SKU00156,"0.503947,0.714961,0.867364,0.612693,1.000000,-0.030945,-0.162750,-0.044543,-0.010036,0.054221,0.012291,0.032093,-0.071314,-0.137686,-0.126290,0.086850,-0.037786,0.078193,0.009438,0.041900,0.019680,0.070259,-0.100281,0.024268,0.134931,0.175785,-0.058678,-0.027821,0.127000,0.196306,0.030358,0.097707,0.059782,0.053266,-0.060568,-0.152183,-0.027138,0.022571,-0.074636,0.122274,0.021249,-0.013264,-0.137864,0.129726,0.114700,-0.057675,-0.024046,0.047503,-0.028700,0.088730",2026-03-23 21:57:15.985422
SKU00157,"0.775343,0.503918,0.776399,0.344458,1.000000,0.075600,-0.028628,0.198066,0.123034,-0.108848,0.098748,0.023199,-0.023889,-0.028254,-0.071232,0.076416,-0.141610,0.056978,-0.168794,0.045481,-0.079960,0.089095,0.130105,0.079098,0.017919,-0.014109,0.055725,-0.027316,0.044903,-0.100109,-0.052701,-0.003329,-0.186742,0.018280,-0.048934,0.037170,-0.078760,-0.074111,-0.040587,0.185526,-0.061126,0.067778,0.227699,0.046115,-0.006459,-0.068272,-0.089318,0.123302,-0.084450,0.042519",2026-04-04 21:57:15.985467
SKU00158,"0.752057,0.662612,0.809991,0.615829,1.000000,0.151968,-0.017025,0.015068,-0.020622,-0.152765,-0.035212,-0.159683,0.033235,-0.078123,-0.003428,-0.077639,0.038020,0.032926,0.060293,-0.076519,0.137509,-0.079863,0.202291,0.052809,-0.092435,0.098854,0.073425,-0.227120,-0.145385,-0.064759,0.026996,-0.005246,-0.029966,-0.070156,0.011343,0.010873,0.006924,-0.021920,-0.184884,-0.076156,-0.130119,0.104932,-0.178652,0.123316,0.035752,-0.217560,-0.165266,-0.294639,-0.094404,-0.006923",2026-04-08 21:57:15.985512
SKU00159,"0.839646,0.977278,0.979519,0.459955,1.000000,-0.001075,-0.016646,-0.098409,0.019577,-0.074076,0.011920,0.027146,-0.312057,0.046477,-0.019604,0.028476,0.112056,-0.031140,-0.028437,-0.115697,-0.086914,0.126180,0.090758,0.109901,-0.086958,-0.033080,0.038472,-0.070331,-0.040396,-0.008014,0.131473,-0.173054,-0.182328,-0.175930,0.058153,0.227708,0.055771,0.046165,-0.038712,0.061635,-0.013285,0.033172,-0.144611,-0.007298,-0.053229,-0.127913,0.177457,0.174989,-0.071608,-0.179249",2026-03-14 21:57:15.985556
SKU00160,"0.894746,0.679228,0.891442,0.460186,1.000000,-0.028408,0.113322,-0.007413,0.073558,-0.096196,-0.047557,-0.062407,-0.020014,0.006295,-0.010175,0.020750,0.159158,-0.094184,0.073810,0.087385,-0.019657,-0.186527,-0.088816,0.092085,0.104555,0.283027,0.071104,0.070537,-0.026406,-0.008369,-0.011192,0.022966,0.143119,0.014348,0.037671,0.061556,-0.033590,-0.040702,-0.081798,-0.145120,-0.086166,0.053965,0.043776,-0.076793,-0.151593,0.019090,-0.120643,0.097135,-0.025665,-0.235909",2026-03-28 21:57:15.985600
SKU00161,"0.641430,0.452988,0.901685,0.427416,1.000000,-0.152517,0.034647,0.011024,-0.179987,0.078936,-0.022988,0.013016,-0.009597,0.088525,-0.155668,0.125154,0.000065,-0.070727,-0.036080,-0.006920,0.066835,0.058103,0.023540,0.067815,-0.019181,0.148901,-0.001206,0.229825,0.109304,0.084411,-0.046221,-0.024935,0.018965,0.032247,0.125365,-0.039742,-0.000529,-0.033674,-0.096513,-0.051676,0.091114,-0.092206,-0.061950,-0.214270,-0.055340,-0.209944,0.052614,0.133690,-0.027861,-0.039613",2026-03-28 21:57:15.985644
SKU00162,"0.959694,0.696540,0.723561,0.485258,1.000000,-0.535431,0.036477,0.060324,0.034421,-0.225029,0.035858,0.185503,0.021256,0.040797,0.057064,0.049647,-0.079936,-0.072728,0.060969,0.018679,-0.082252,0.073190,-0.145621,-0.005793,-0.092330,0.319086,-0.019515,-0.085547,0.215937,0.019404,0.159102,-0.071160,0.091028,-0.037840,0.021698,-0.068049,0.177805,-0.015074,0.227320,0.025471,-0.125001,0.089631,0.014240,0.043498,0.104955,0.059559,-0.005835,0.181214,0.175679,-0.157483",2026-04-06 21:57:15.985688
SKU00163,"0.785124,0.774633,0.890139,0.518420,1.000000,-0.679750,-0.168482,0.092041,0.002110,-0.182706,-0.020311,0.065031,0.138673,-0.093202,0.038961,-0.109886,-0.042109,0.169530,-0.022893,0.013701,-0.005829,-0.068469,0.168849,-0.227077,-0.195469,-0.010988,-0.082717,0.103359,0.113165,-0.073201,-0.043803,0.129234,-0.125590,0.106420,-0.060915,-0.035797,0.007108,-0.073859,-0.113848,-0.022690,-0.034378,0.020811,-0.003040,0.079144,-0.087582,-0.161360,-0.066149,0.187406,-0.010883,-0.125122",2026-03-19 21:57:15.985731
SKU00164,"0.899230,0.811219,0.990832,0.480787,1.000000,-0.173376,-0.026338,0.102080,0.034328,0.072330,0.031616,0.004180,-0.032756,0.055622,-0.081175,0.089282,-0.077764,-0.143759,-0.114422,0.024430,-0.048464,-0.050877,0.052586,0.129005,0.064120,-0.099045,-0.003961,0.029942,-0.095357,-0.158756,0.043569,0.101988,0.152763,0.026527,-0.064745,0.009780,-0.022249,0.059473,0.125506,0.073908,-0.291101,0.002770,0.010106,-0.048376,0.026637,0.086764,0.079406,-0.078178,0.143675,-0.033141",2026-04-08 21:57:15.985774
SKU00165,"0.723143,0.722478,0.896689,0.704627,1.000000,-0.053515,0.004422,-0.093135,0.053968,-0.030790,0.017914,-0.146651,0.242278,-0.034452,0.134503,0.037115,0.020456,0.186870,-0.034464,0.091262,0.149326,-0.056712,0.016248,0.072857,0.089607,-0.087655,-0.146004,-0.149721,-0.043516,-0.151798,-0.025109,0.047251,-0.003416,-0.034501,-0.004744,0.111511,-0.072535,-0.059674,0.096819,0.071692,0.032297,-0.048741,-0.034025,-0.024102,0.044663,-0.159079,0.125129,0.097899,-0.062088,-0.062283",2026-03-28 21:57:15.985818
SKU00166,"0.862528,0.652432,0.929847,0.422039,1.000000,0.058773,0.102540,0.193905,-0.103209,-0.179889,-0.026536,0.120299,-0.028987,0.179113,0.143113,-0.105756,-0.019289,0.029936,-0.148883,-0.133129,0.011942,0.025013,0.201047,-0.032572,0.057270,0.149365,0.019762,-0.050347,-0.117209,-0.038884,-0.034787,-0.010323,0.119443,-0.038028,0.099744,0.143686,-0.022924,-0.157918,-0.038400,-0.156543,-0.017472,0.244014,-0.195156,-0.117455,0.076105,0.105015,-0.014293,-0.001957,-0.040531,-0.027850",2026-03-26 21:57:15.985861
SKU00167,"0.827771,0.762233,0.735928,0.342816,1.000000,0.063559,0.010315,0.018415,-0.170022,-0.061007,0.049168,-0.119606,-0.092370,0.000722,0.137000,-0.007181,0.053973,-0.006256,0.101517,0.080278,0.059523,-0.079078,-0.061593,-0.107913,-0.259519,-0.061374,0.103393,-0.033931,0.052411,0.049303,0.111851,-0.141340,-0.036616,0.162393,0.075608,-0.026368,0.196541,0.157573,-0.045855,-0.217064,0.035379,0.014389,-0.110225,-0.293864,-0.058616,0.067850,0.089160,0.057729,0.131815,-0.121389",2026-03-19 21:57:15.985904
SKU00168,"0.541825,0.952402,0.858249,0.545400,1.000000,-0.153527,0.100007,0.135386,-0.093359,0.163877,-0.097956,-0.101310,0.107889,0.040398,-0.037014,0.122983,0.067412,-0.085630,0.138344,-0.040480,0.001847,0.115002,-0.100019,-0.053991,-0.096533,-0.063336,0.004422,-0.049108,-0.072319,-0.173979,-0.035000,-0.114537,-0.025052,-0.018739,-0.044239,0.115318,0.016038,-0.056677,-0.064506,-0.012929,0.003931,-0.004113,0.078491,0.032826,0.153224,0.200032,-0.085402,-0.087016,-0.017727,-0.091503",2026-03-21 21:57:15.985947
SKU00169,"0.797133,0.864636,0.770901,0.473488,1.000000,0.058206,0.104439,-0.182639,-0.015028,-0.113436,0.069765,-0.026845,-0.058388,0.092134,-0.153846,0.047760,-0.018557,0.022132,0.110955,-0.034983,-0.229089,-0.020243,0.120680,0.071090,-0.090512,-0.042557,0.010798,0.041600,-0.105728,0.015849,-0.019316,0.079598,-0.062900,0.014389,0.075284,-0.079700,-0.156805,0.026330,0.180553,-0.001571,0.016927,0.192084,-0.110695,-0.121070,0.079246,-0.058016,-0.005180,-0.192236,-0.015152,0.073800",2026-03-12 21:57:15.985991
SKU00170,"0.854401,0.642280,0.908222,0.441944,1.000000,0.037679,-0.104631,-0.070349,-0.019888,0.046901,-0.061655,0.020741,0.280928,-0.036282,0.000037,0.079800,0.024715,-0.139597,0.165260,0.068147,-0.114302,0.004411,-0.026580,0.005392,-0.018680,-0.040658,0.003468,-0.019351,-0.011366,-0.159376,0.028981,-0.023325,0.244345,0.018984,0.046517,0.035463,-0.082137,0.097224,-0.032159,-0.086864,0.018934,-0.089893,0.202689,-0.049211,-0.122908,-0.005861,-0.005726,0.130441,0.069706,0.078796",2026-03-26 21:57:15.986034
SKU00171,"0.694102,0.817362,0.791428,0.530231,1.000000,-0.188966,0.025121,0.031803,0.115682,0.058567,-0.023573,-0.095620,-0.113737,-0.372138,0.014846,-0.116381,0.068051,0.085083,-0.125248,0.055106,-0.081524,0.092681,0.049022,-0.138384,-0.039488,0.229408,0.037367,-0.016332,-0.232224,-0.007417,-0.011361,-0.091661,-0.202132,0.181620,-0.024317,0.031952,0.210479,-0.080666,-0.055045,-0.059123,-0.041456,-0.028338,-0.026890,0.001245,-0.125803,-0.045444,0.050444,-0.018306,0.075591,0.075258",2026-03-31 21:57:15.986077
SKU00172,"0.735667,0.799562,0.882329,0.407056,1.000000,0.148841,0.002845,-0.068268,-0.097511,0.095606,0.066243,-0.143118,0.092787,0.117582,0.082016,-0.003144,-0.002796,0.076827,0.000926,-0.037606,0.077688,-0.152977,0.040331,0.029957,0.040668,-0.143224,-0.220409,0.080601,-0.077109,-0.012373,0.115685,-0.162226,0.096253,0.085237,-0.026488,0.044771,0.051249,-0.048747,-0.145116,-0.050096,-0.034464,0.057420,-0.108219,0.015255,-0.288890,-0.002165,-0.003693,0.033336,0.203455,0.005292",2026-03-28 21:57:15.986119
SKU00173,"0.585140,0.867501,0.862863,0.565242,1.000000,-0.004519,0.012371,-0.125256,0.083427,0.021904,-0.083312,-0.091570,-0.150927,0.042385,0.145158,0.099843,0.091070,0.246268,-0.164139,-0.030627,-0.124551,0.186688,0.121853,-0.068414,0.033451,0.065774,-0.157708,0.057240,-0.113669,0.219748,0.044656,-0.002840,-0.112929,0.047663,0.162744,0.070514,-0.104418,0.041914,0.047320,-0.221250,0.068716,0.027547,0.001316,0.044879,0.175781,0.056610,0.058326,0.208771,0.098237,0.154384",2026-04-08 21:57:15.986162
SKU00174,"0.808713,0.767163,0.924522,0.354125,1.000000,-0.098474,-0.075973,-0.111025,0.006222,0.135130,0.036013,0.248475,0.234334,0.095634,-0.057259,0.117517,-0.129059,-0.109247,-0.091315,-0.201825,-0.011168,0.079209,-0.079210,-0.020664,-0.111319,0.018572,-0.078278,-0.059179,0.034835,-0.070259,-0.120093,0.175275,-0.053359,0.099569,-0.034655,0.033048,0.090690,0.041365,-0.024675,0.038076,0.043373,-0.088696,-0.095558,0.064021,0.206412,0.006676,0.034602,0.155858,-0.067429,0.071975",2026-03-23 21:57:15.986213
SKU00175,"0.719999,0.889965,0.968429,0.313810,1.000000,-0.378666,0.126758,0.040789,-0.120008,0.115166,0.188053,0.052344,0.028660,0.076685,0.058799,0.013019,0.018079,0.045652,-0.039408,-0.026013,-0.083266,-0.006637,-0.020440,-0.029210,0.230811,-0.013272,-0.005681,0.126816,-0.089816,-0.110897,-0.046932,0.033074,-0.046354,0.005954,-0.025583,0.127170,0.043870,0.029094,0.121474,-0.177160,-0.109506,-0.031803,-0.093283,-0.065386,-0.073426,0.028226,0.009701,-0.014420,-0.053437,-0.064970",2026-04-07 21:57:15.986263
SKU00176,"0.710928,0.754547,0.951362,0.484222,1.000000,-0.139740,-0.040197,0.024421,-0.022347,-0.130199,-0.053398,0.185524,0.008516,-0.096826,-0.077482,0.047055,0.064657,0.076544,-0.097986,-0.079829,-0.022690,0.223075,0.082031,0.057019,0.004143,-0.122804,0.049784,0.022519,0.076457,-0.017936,-0.029309,-0.009176,0.069886,-0.015050,-0.115257,0.095559,0.017611,0.072659,-0.049239,-0.011371,-0.004816,0.059487,0.067742,-0.096541,0.004676,-0.005337,-0.100719,-0.023796,-0.109236,-0.040090",2026-04-06 21:57:15.986307
SKU00177,"0.873363,0.899726,0.989407,0.472898,1.000000,0.069317,-0.024417,0.012142,-0.002355,0.005101,0.005554,-0.123987,-0.034842,0.027169,0.030536,0.058524,0.014020,-0.001214,-0.110254,-0.077245,0.056978,-0.066335,0.155361,-0.024184,-0.088832,0.021145,0.011021,-0.092251,0.170587,-0.100454,-0.217662,-0.074748,-0.018406,-0.099836,-0.100872,0.072089,-0.238577,-0.067525,-0.100216,-0.022880,-0.075590,0.034043,0.125647,0.139872,0.007096,0.014994,-0.145680,0.099113,-0.009594,0.025129",2026-04-08 21:57:15.986352
SKU00178,"0.372290,0.878103,0.742642,0.569753,1.000000,-0.438008,0.143868,-0.106982,-0.020750,0.050256,0.290591,-0.202482,-0.157422,-0.049539,0.005356,-0.033862,0.016506,-0.124428,-0.006772,-0.021463,0.089675,-0.096815,0.093756,0.014923,0.227465,-0.087445,-0.073846,0.104989,0.010167,-0.076108,0.147226,0.179378,-0.189806,-0.082697,0.030752,0.122969,0.075312,0.139164,-0.123197,0.022530,-0.057840,-0.027987,0.110637,-0.019247,0.037875,0.051245,0.018447,-0.051641,0.164494,0.026317",2026-04-05 21:57:15.986395
SKU00179,"0.307267,0.632380,0.873151,0.717817,1.000000,-0.052118,-0.129384,-0.099008,-0.046093,0.038881,0.158364,-0.197250,0.003820,0.084316,0.151947,0.055212,0.130010,0.079044,-0.030522,0.146938,0.026078,-0.120192,-0.048941,0.114212,-0.081297,-0.103954,0.037931,0.040965,-0.014222,-0.132964,-0.099838,0.014896,0.090828,-0.088572,0.060356,-0.116546,-0.088380,0.004162,0.057647,-0.023453,-0.037762,-0.010761,0.066206,-0.030733,0.078763,-0.022927,-0.051684,-0.041137,0.154017,0.012682",2026-03-21 21:57:15.986439
