sku_id,date,avg_rating,return_rate,sentiment_score,delivery_score,quality_score,Value_score
SKU00075,2024-02-18,4.41,0.214,0.709,0.862,0.526,0.668
SKU00075,2024-02-25,4.6,0.231,0.787,0.901,0.565,0.707
SKU00075,2024-03-03,4.44,0.217,0.721,0.868,0.532,0.674
SKU00075,2024-03-10,4.3,0.205,0.666,0.841,0.505,0.647
SKU00075,2024-03-17,4.43,0.216,0.716,0.865,0.529,0.672
SKU00075,2024-03-24,4.61,0.232,0.79,0.903,0.567,0.709
SKU00075,2024-03-31,4.48,0.22,0.735,0.875,0.539,0.682
SKU00075,2024-04-07,4.44,0.217,0.722,0.869,0.533,0.675
SKU00075,2024-04-14,4.49,0.222,0.743,0.879,0.543,0.685
SKU00075,2024-04-21,4.43,0.216,0.715,0.865,0.529,0.672
SKU00075,2024-04-28,4.32,0.206,0.673,0.844,0.508,0.65
SKU00075,2024-05-05,4.44,0.216,0.719,0.867,0.531,0.674
SKU00075,2024-05-12,4.39,0.213,0.703,0.859,0.523,0.665
SKU00075,2024-05-19,4.49,0.221,0.741,0.878,0.542,0.684
SKU00075,2024-05-26,4.43,0.216,0.717,0.866,0.53,0.673
SKU00075,2024-06-02,4.39,0.212,0.7,0.858,0.522,0.664
SKU00075,2024-06-09,4.66,0.236,0.809,0.912,0.576,0.718
SKU00075,2024-06-16,4.69,0.239,0.822,0.919,0.583,0.725
SKU00075,2024-06-23,4.73,0.242,0.836,0.926,0.59,0.732
SKU00075,2024-06-30,4.32,0.206,0.674,0.845,0.509,0.651
SKU00075,2024-07-07,4.49,0.222,0.742,0.879,0.543,0.685
SKU00075,2024-07-14,4.5,0.222,0.746,0.881,0.545,0.687
SKU00075,2024-07-21,4.45,0.217,0.723,0.869,0.533,0.676
SKU00075,2024-07-28,4.34,0.208,0.681,0.848,0.512,0.655
SKU00075,2024-08-04,4.56,0.227,0.769,0.892,0.556,0.698
SKU00075,2024-08-11,4.47,0.22,0.735,0.875,0.539,0.681
SKU00075,2024-08-18,4.28,0.202,0.656,0.835,0.499,0.642
SKU00075,2024-08-25,4.53,0.225,0.757,0.886,0.55,0.692
SKU00075,2024-09-01,4.76,0.245,0.85,0.932,0.596,0.739
SKU00075,2024-09-08,4.4,0.213,0.704,0.859,0.523,0.666
SKU00075,2024-09-15,4.7,0.24,0.826,0.92,0.584,0.727
SKU00075,2024-09-22,4.65,0.236,0.806,0.91,0.574,0.717
SKU00075,2024-09-29,4.39,0.212,0.701,0.858,0.522,0.665
SKU00075,2024-10-06,4.77,0.247,0.855,0.935,0.599,0.741
SKU00075,2024-10-13,4.28,0.202,0.656,0.835,0.499,0.642
SKU00075,2024-10-20,4.6,0.231,0.784,0.899,0.563,0.706
SKU00075,2024-10-27,4.23,0.198,0.637,0.826,0.49,0.632
SKU00075,2024-11-03,4.47,0.22,0.734,0.875,0.539,0.681
SKU00075,2024-11-10,4.39,0.212,0.7,0.857,0.521,0.664
SKU00075,2024-11-17,4.37,0.21,0.692,0.853,0.517,0.66
SKU00075,2024-11-24,4.45,0.218,0.724,0.869,0.533,0.676
SKU00075,2024-12-01,4.54,0.225,0.759,0.887,0.551,0.694
SKU00075,2024-12-08,4.45,0.217,0.723,0.869,0.533,0.676
SKU00075,2024-12-15,4.47,0.219,0.733,0.874,0.538,0.68
SKU00075,2024-12-22,4.59,0.23,0.779,0.897,0.561,0.704
SKU00075,2024-12-29,4.42,0.216,0.715,0.865,0.529,0.671
SKU00075,2025-01-05,4.3,0.204,0.664,0.839,0.503,0.646
SKU00075,2025-01-12,4.5,0.222,0.746,0.88,0.544,0.687
SKU00076,2024-01-07,5.0,0.408,1.0,0.923,0.831,0.845
SKU00076,2024-01-14,4.9,0.36,0.929,0.86,0.767,0.782
SKU00076,2024-01-21,5.0,0.382,0.988,0.889,0.796,0.811
SKU00076,2024-01-28,4.86,0.353,0.911,0.851,0.758,0.773
SKU00076,2024-02-04,4.96,0.369,0.952,0.871,0.779,0.793
SKU00076,2024-02-11,5.0,0.386,0.998,0.894,0.802,0.816
SKU00076,2024-02-18,4.67,0.326,0.837,0.814,0.721,0.736
SKU00076,2024-02-25,4.89,0.358,0.924,0.857,0.764,0.779
SKU00076,2024-03-03,5.0,0.395,1.0,0.907,0.814,0.829
SKU00076,2024-03-10,5.0,0.385,0.996,0.894,0.801,0.815
SKU00076,2024-03-17,5.0,0.389,1.0,0.899,0.806,0.821
SKU00076,2024-03-24,5.0,0.399,1.0,0.913,0.82,0.834
SKU00076,2024-03-31,5.0,0.397,1.0,0.91,0.817,0.832
SKU00076,2024-04-07,5.0,0.386,0.999,0.895,0.802,0.816
SKU00076,2024-04-14,4.78,0.342,0.882,0.836,0.744,0.758
SKU00076,2024-04-21,4.96,0.369,0.952,0.871,0.779,0.793
SKU00076,2024-04-28,4.94,0.366,0.944,0.868,0.775,0.789
SKU00076,2024-05-05,5.0,0.394,1.0,0.906,0.813,0.828
SKU00076,2024-05-12,5.0,0.4,1.0,0.914,0.821,0.836
SKU00076,2024-05-19,5.0,0.388,1.0,0.897,0.804,0.819
SKU00076,2024-05-26,4.99,0.373,0.964,0.877,0.784,0.799
SKU00076,2024-06-02,5.0,0.388,1.0,0.897,0.804,0.819
SKU00076,2024-06-09,4.9,0.359,0.927,0.859,0.766,0.781
SKU00076,2024-06-16,5.0,0.381,0.986,0.888,0.796,0.81
SKU00076,2024-06-23,5.0,0.375,0.969,0.88,0.787,0.802
SKU00076,2024-06-30,5.0,0.395,1.0,0.907,0.814,0.829
SKU00076,2024-07-07,4.75,0.338,0.871,0.831,0.738,0.752
SKU00076,2024-07-14,5.0,0.375,0.97,0.88,0.787,0.802
SKU00076,2024-07-21,5.0,0.391,1.0,0.901,0.808,0.823
SKU00076,2024-07-28,5.0,0.385,0.995,0.893,0.8,0.814
SKU00076,2024-08-04,4.87,0.355,0.915,0.853,0.76,0.775
SKU00076,2024-08-11,5.0,0.391,1.0,0.901,0.809,0.823
SKU00076,2024-08-18,5.0,0.418,1.0,0.938,0.845,0.859
SKU00076,2024-08-25,5.0,0.388,1.0,0.897,0.804,0.819
SKU00076,2024-09-01,4.99,0.373,0.963,0.877,0.784,0.799
SKU00076,2024-09-08,4.81,0.347,0.894,0.843,0.75,0.764
SKU00076,2024-09-15,5.0,0.416,1.0,0.935,0.842,0.856
SKU00076,2024-09-22,5.0,0.428,1.0,0.951,0.858,0.872
SKU00076,2024-09-29,4.89,0.359,0.926,0.859,0.766,0.78
SKU00076,2024-10-06,4.88,0.357,0.921,0.856,0.763,0.778
SKU00076,2024-10-13,4.9,0.36,0.929,0.86,0.767,0.782
SKU00076,2024-10-20,5.0,0.387,1.0,0.896,0.803,0.818
SKU00076,2024-10-27,4.86,0.354,0.912,0.852,0.759,0.773
SKU00076,2024-11-03,5.0,0.387,1.0,0.896,0.803,0.818
SKU00076,2024-11-10,5.0,0.387,1.0,0.896,0.803,0.818
SKU00076,2024-11-17,5.0,0.414,1.0,0.932,0.839,0.854
SKU00076,2024-11-24,4.94,0.365,0.944,0.867,0.774,0.789
SKU00076,2024-12-01,5.0,0.376,0.972,0.881,0.789,0.803
SKU00076,2024-12-08,5.0,0.415,1.0,0.934,0.841,0.856
SKU00076,2024-12-15,4.98,0.371,0.96,0.875,0.782,0.797
SKU00076,2024-12-22,5.0,0.415,1.0,0.933,0.84,0.855
SKU00076,2024-12-29,4.83,0.35,0.901,0.846,0.753,0.768
SKU00076,2025-01-05,5.0,0.378,0.977,0.884,0.791,0.806
SKU00076,2025-01-12,5.0,0.389,1.0,0.899,0.806,0.82
SKU00077,2024-01-07,4.85,0.111,0.902,0.85,0.759,0.718
SKU00077,2024-01-14,4.97,0.116,0.949,0.874,0.783,0.742
SKU00077,2024-01-21,4.89,0.112,0.916,0.857,0.766,0.725
SKU00077,2024-01-28,5.0,0.128,1.0,0.924,0.833,0.792
SKU00077,2024-02-04,4.92,0.114,0.93,0.864,0.773,0.732
SKU00077,2024-02-11,5.0,0.131,1.0,0.936,0.845,0.803
SKU00077,2024-02-18,5.0,0.12,0.983,0.891,0.8,0.758
SKU00077,2024-02-25,5.0,0.117,0.959,0.879,0.788,0.746
SKU00077,2024-03-03,4.97,0.116,0.948,0.874,0.782,0.741
SKU00077,2024-03-10,4.87,0.112,0.911,0.855,0.763,0.722
SKU00077,2024-03-17,5.0,0.119,0.975,0.887,0.796,0.754
SKU00077,2024-03-24,5.0,0.124,1.0,0.906,0.815,0.773
SKU00077,2024-03-31,5.0,0.121,0.993,0.896,0.805,0.764
SKU00077,2024-04-07,5.0,0.133,1.0,0.947,0.856,0.815
SKU00077,2024-04-14,4.63,0.1,0.814,0.806,0.715,0.674
SKU00077,2024-04-21,4.92,0.114,0.931,0.865,0.773,0.732
SKU00077,2024-04-28,4.72,0.104,0.849,0.824,0.733,0.691
SKU00077,2024-05-05,5.0,0.12,0.984,0.892,0.8,0.759
SKU00077,2024-05-12,4.98,0.117,0.951,0.875,0.784,0.743
SKU00077,2024-05-19,5.0,0.118,0.964,0.881,0.79,0.749
SKU00077,2024-05-26,5.0,0.119,0.969,0.884,0.793,0.751
SKU00077,2024-06-02,4.91,0.113,0.925,0.862,0.771,0.729
SKU00077,2024-06-09,4.97,0.116,0.949,0.874,0.783,0.741
SKU00077,2024-06-16,4.97,0.116,0.948,0.874,0.782,0.741
SKU00077,2024-06-23,4.76,0.107,0.867,0.833,0.742,0.7
SKU00077,2024-06-30,5.0,0.138,1.0,0.966,0.875,0.833
SKU00077,2024-07-07,5.0,0.118,0.963,0.881,0.79,0.748
SKU00077,2024-07-14,5.0,0.12,0.985,0.892,0.801,0.759
SKU00077,2024-07-21,4.94,0.115,0.937,0.868,0.777,0.735
SKU00077,2024-07-28,5.0,0.118,0.967,0.883,0.792,0.75
SKU00077,2024-08-04,4.99,0.117,0.958,0.878,0.787,0.746
SKU00077,2024-08-11,5.0,0.127,1.0,0.92,0.829,0.788
SKU00077,2024-08-18,4.94,0.115,0.938,0.868,0.777,0.736
SKU00077,2024-08-25,4.83,0.11,0.892,0.846,0.754,0.713
SKU00077,2024-09-01,5.0,0.122,0.996,0.898,0.806,0.765
SKU00077,2024-09-08,4.63,0.1,0.812,0.806,0.714,0.673
SKU00077,2024-09-15,5.0,0.117,0.959,0.879,0.788,0.747
SKU00077,2024-09-22,5.0,0.127,1.0,0.92,0.829,0.787
SKU00077,2024-09-29,4.79,0.108,0.877,0.838,0.747,0.705
SKU00077,2024-10-06,5.0,0.119,0.976,0.887,0.796,0.755
SKU00077,2024-10-13,4.98,0.117,0.954,0.877,0.785,0.744
SKU00077,2024-10-20,5.0,0.13,1.0,0.932,0.84,0.799
SKU00077,2024-10-27,4.74,0.106,0.859,0.829,0.738,0.696
SKU00077,2024-11-03,5.0,0.122,0.999,0.899,0.808,0.767
SKU00077,2024-11-10,4.94,0.115,0.938,0.868,0.777,0.736
SKU00077,2024-11-17,4.94,0.115,0.937,0.868,0.777,0.735
SKU00077,2024-11-24,5.0,0.119,0.976,0.887,0.796,0.755
SKU00077,2024-12-01,4.92,0.114,0.931,0.865,0.774,0.732
SKU00077,2024-12-08,4.98,0.117,0.954,0.876,0.785,0.744
SKU00077,2024-12-15,5.0,0.123,1.0,0.905,0.813,0.772
SKU00077,2024-12-22,4.99,0.117,0.959,0.879,0.788,0.746
SKU00077,2024-12-29,5.0,0.122,0.999,0.899,0.808,0.766
SKU00077,2025-01-05,5.0,0.119,0.974,0.886,0.795,0.754
SKU00077,2025-01-12,4.98,0.117,0.952,0.875,0.784,0.743
SKU00078,2024-01-07,5.0,0.065,1.0,0.901,0.842,0.961
SKU00078,2024-01-14,4.98,0.062,0.95,0.876,0.817,0.936
SKU00078,2024-01-21,5.0,0.073,1.0,0.966,0.906,1.0
SKU00078,2024-01-28,5.0,0.069,1.0,0.93,0.87,0.989
SKU00078,2024-02-04,4.93,0.061,0.929,0.866,0.806,0.925
SKU00078,2024-02-11,4.82,0.058,0.885,0.844,0.784,0.903
SKU00078,2024-02-18,5.0,0.064,0.973,0.888,0.828,0.948
SKU00078,2024-02-25,5.0,0.069,1.0,0.928,0.868,0.988
SKU00078,2024-03-03,4.97,0.062,0.945,0.874,0.814,0.934
SKU00078,2024-03-10,5.0,0.064,0.975,0.889,0.829,0.948
SKU00078,2024-03-17,5.0,0.063,0.962,0.883,0.823,0.942
SKU00078,2024-03-24,4.84,0.058,0.892,0.847,0.788,0.907
SKU00078,2024-03-31,4.96,0.062,0.942,0.872,0.813,0.932
SKU00078,2024-04-07,5.0,0.068,1.0,0.922,0.862,0.982
SKU00078,2024-04-14,4.99,0.062,0.953,0.878,0.818,0.938
SKU00078,2024-04-21,5.0,0.065,0.996,0.9,0.84,0.959
SKU00078,2024-04-28,5.0,0.065,0.994,0.898,0.839,0.958
SKU00078,2024-05-05,5.0,0.063,0.96,0.881,0.822,0.941
SKU00078,2024-05-12,5.0,0.062,0.957,0.88,0.82,0.94
SKU00078,2024-05-19,4.72,0.056,0.847,0.825,0.765,0.884
SKU00078,2024-05-26,5.0,0.069,1.0,0.935,0.875,0.995
SKU00078,2024-06-02,5.0,0.066,1.0,0.904,0.845,0.964
SKU00078,2024-06-09,4.96,0.061,0.94,0.871,0.811,0.931
SKU00078,2024-06-16,4.86,0.059,0.902,0.852,0.793,0.912
SKU00078,2024-06-23,4.87,0.059,0.904,0.853,0.794,0.913
SKU00078,2024-06-30,4.94,0.061,0.935,0.869,0.809,0.929
SKU00078,2024-07-07,4.6,0.053,0.799,0.801,0.741,0.861
SKU00078,2024-07-14,5.0,0.063,0.965,0.884,0.824,0.943
SKU00078,2024-07-21,5.0,0.065,0.997,0.9,0.84,0.96
SKU00078,2024-07-28,4.68,0.054,0.829,0.816,0.756,0.875
SKU00078,2024-08-04,5.0,0.069,1.0,0.931,0.872,0.991
SKU00078,2024-08-11,4.79,0.057,0.873,0.838,0.778,0.898
SKU00078,2024-08-18,4.96,0.061,0.941,0.872,0.812,0.931
SKU00078,2024-08-25,4.94,0.061,0.933,0.868,0.808,0.928
SKU00078,2024-09-01,4.9,0.06,0.918,0.86,0.8,0.92
SKU00078,2024-09-08,5.0,0.064,0.982,0.892,0.833,0.952
SKU00078,2024-09-15,5.0,0.065,1.0,0.902,0.843,0.962
SKU00078,2024-09-22,5.0,0.065,0.998,0.9,0.841,0.96
SKU00078,2024-09-29,4.83,0.058,0.889,0.846,0.786,0.906
SKU00078,2024-10-06,5.0,0.069,1.0,0.93,0.87,0.989
SKU00078,2024-10-13,4.99,0.062,0.952,0.878,0.818,0.937
SKU00078,2024-10-20,5.0,0.072,1.0,0.957,0.897,1.0
SKU00078,2024-10-27,4.94,0.061,0.933,0.868,0.808,0.928
SKU00078,2024-11-03,4.97,0.062,0.945,0.874,0.814,0.933
SKU00078,2024-11-10,5.0,0.065,1.0,0.904,0.844,0.964
SKU00078,2024-11-17,5.0,0.065,0.998,0.9,0.841,0.96
SKU00078,2024-11-24,5.0,0.063,0.962,0.882,0.823,0.942
SKU00078,2024-12-01,5.0,0.069,1.0,0.932,0.872,0.992
SKU00078,2024-12-08,4.95,0.061,0.936,0.87,0.81,0.929
SKU00078,2024-12-15,5.0,0.069,1.0,0.93,0.87,0.989
SKU00078,2024-12-22,4.8,0.057,0.877,0.84,0.78,0.899
SKU00078,2024-12-29,4.94,0.061,0.934,0.868,0.809,0.928
SKU00078,2025-01-05,5.0,0.07,1.0,0.938,0.879,0.998
SKU00078,2025-01-12,5.0,0.068,1.0,0.923,0.863,0.983
SKU00079,2024-01-07,4.9,0.212,0.866,0.888,0.732,0.008
SKU00079,2024-01-14,4.87,0.209,0.854,0.882,0.726,0.002
SKU00079,2024-01-21,4.88,0.21,0.858,0.884,0.728,0.004
SKU00079,2024-01-28,4.8,0.204,0.827,0.869,0.713,0.0
SKU00079,2024-02-04,4.8,0.203,0.826,0.868,0.712,0.0
SKU00079,2024-02-11,5.0,0.223,0.919,0.914,0.758,0.034
SKU00079,2024-02-18,4.76,0.2,0.812,0.861,0.705,0.0
SKU00079,2024-02-25,4.83,0.206,0.838,0.874,0.718,0.0
SKU00079,2024-03-03,4.57,0.184,0.734,0.822,0.666,0.0
SKU00079,2024-03-10,4.93,0.214,0.879,0.895,0.739,0.015
SKU00079,2024-03-17,5.0,0.225,0.931,0.921,0.765,0.041
SKU00079,2024-03-24,4.92,0.213,0.874,0.892,0.736,0.012
SKU00079,2024-03-31,4.95,0.216,0.885,0.898,0.742,0.018
SKU00079,2024-04-07,4.61,0.188,0.752,0.831,0.675,0.0
SKU00079,2024-04-14,4.88,0.21,0.859,0.885,0.729,0.005
SKU00079,2024-04-21,5.0,0.22,0.906,0.908,0.752,0.028
SKU00079,2024-04-28,4.64,0.191,0.765,0.837,0.682,0.0
SKU00079,2024-05-05,4.89,0.211,0.862,0.886,0.73,0.006
SKU00079,2024-05-12,4.95,0.216,0.888,0.899,0.743,0.019
SKU00079,2024-05-19,5.0,0.22,0.908,0.909,0.753,0.029
SKU00079,2024-05-26,4.84,0.207,0.843,0.877,0.721,0.0
SKU00079,2024-06-02,4.74,0.199,0.804,0.857,0.701,0.0
SKU00079,2024-06-09,4.93,0.215,0.88,0.895,0.739,0.015
SKU00079,2024-06-16,4.82,0.205,0.835,0.872,0.717,0.0
SKU00079,2024-06-23,4.72,0.197,0.793,0.852,0.696,0.0
SKU00079,2024-06-30,4.9,0.212,0.869,0.89,0.734,0.01
SKU00079,2024-07-07,4.73,0.198,0.801,0.855,0.7,0.0
SKU00079,2024-07-14,5.0,0.225,0.929,0.919,0.764,0.039
SKU00079,2024-07-21,4.91,0.213,0.871,0.89,0.735,0.01
SKU00079,2024-07-28,4.92,0.213,0.874,0.892,0.736,0.012
SKU00079,2024-08-04,4.91,0.213,0.87,0.89,0.734,0.01
SKU00079,2024-08-11,4.79,0.202,0.822,0.866,0.71,0.0
SKU00079,2024-08-18,4.89,0.211,0.864,0.887,0.731,0.007
SKU00079,2024-08-25,4.98,0.218,0.897,0.904,0.748,0.024
SKU00079,2024-09-01,4.87,0.209,0.854,0.882,0.726,0.002
SKU00079,2024-09-08,4.59,0.186,0.744,0.827,0.671,0.0
SKU00079,2024-09-15,5.0,0.229,0.949,0.93,0.774,0.05
SKU00079,2024-09-22,4.52,0.18,0.716,0.813,0.657,0.0
SKU00079,2024-09-29,5.0,0.226,0.934,0.922,0.766,0.042
SKU00079,2024-10-06,4.83,0.206,0.841,0.875,0.72,0.0
SKU00079,2024-10-13,4.8,0.204,0.829,0.87,0.714,0.0
SKU00079,2024-10-20,4.68,0.194,0.779,0.845,0.689,0.0
SKU00079,2024-10-27,4.96,0.217,0.892,0.901,0.745,0.021
SKU00079,2024-11-03,4.73,0.198,0.799,0.855,0.699,0.0
SKU00079,2024-11-10,5.0,0.22,0.906,0.908,0.752,0.028
SKU00079,2024-11-17,4.75,0.199,0.807,0.859,0.703,0.0
SKU00079,2024-11-24,4.77,0.201,0.815,0.863,0.707,0.0
SKU00079,2024-12-01,4.74,0.198,0.802,0.856,0.7,0.0
SKU00079,2024-12-08,4.86,0.209,0.853,0.881,0.726,0.001
SKU00079,2024-12-15,4.77,0.201,0.815,0.862,0.707,0.0
SKU00079,2024-12-22,4.99,0.219,0.902,0.906,0.75,0.026
SKU00079,2024-12-29,4.73,0.198,0.799,0.855,0.699,0.0
SKU00079,2025-01-05,4.82,0.205,0.833,0.872,0.716,0.0
SKU00079,2025-01-12,4.79,0.203,0.823,0.866,0.711,0.0
SKU00080,2024-01-07,5.0,0.121,0.978,0.894,0.809,0.955
SKU00080,2024-01-14,4.83,0.11,0.881,0.845,0.761,0.907
SKU00080,2024-01-21,5.0,0.119,0.958,0.884,0.8,0.945
SKU00080,2024-01-28,4.98,0.117,0.941,0.876,0.791,0.937
SKU00080,2024-02-04,5.0,0.119,0.965,0.888,0.803,0.949
SKU00080,2024-02-11,5.0,0.134,1.0,0.95,0.866,1.0
SKU00080,2024-02-18,4.97,0.116,0.94,0.875,0.79,0.936
SKU00080,2024-02-25,5.0,0.125,1.0,0.911,0.827,0.973
SKU00080,2024-03-03,5.0,0.121,0.979,0.895,0.81,0.956
SKU00080,2024-03-10,5.0,0.124,1.0,0.905,0.821,0.966
SKU00080,2024-03-17,4.81,0.109,0.876,0.843,0.759,0.904
SKU00080,2024-03-24,5.0,0.119,0.962,0.886,0.801,0.947
SKU00080,2024-03-31,4.86,0.111,0.896,0.853,0.769,0.914
SKU00080,2024-04-07,5.0,0.124,1.0,0.908,0.824,0.97
SKU00080,2024-04-14,5.0,0.127,1.0,0.921,0.837,0.982
SKU00080,2024-04-21,4.89,0.112,0.907,0.858,0.774,0.92
SKU00080,2024-04-28,4.95,0.115,0.931,0.871,0.786,0.932
SKU00080,2024-05-05,4.89,0.112,0.905,0.857,0.773,0.919
SKU00080,2024-05-12,5.0,0.134,1.0,0.947,0.863,1.0
SKU00080,2024-05-19,4.97,0.116,0.939,0.874,0.79,0.936
SKU00080,2024-05-26,4.99,0.117,0.945,0.878,0.793,0.939
SKU00080,2024-06-02,5.0,0.12,0.968,0.889,0.805,0.95
SKU00080,2024-06-09,5.0,0.122,0.991,0.901,0.816,0.962
SKU00080,2024-06-16,5.0,0.121,0.98,0.895,0.811,0.956
SKU00080,2024-06-23,5.0,0.12,0.974,0.892,0.808,0.953
SKU00080,2024-06-30,5.0,0.122,0.985,0.897,0.813,0.959
SKU00080,2024-07-07,4.93,0.114,0.922,0.866,0.782,0.927
SKU00080,2024-07-14,4.92,0.114,0.918,0.864,0.78,0.925
SKU00080,2024-07-21,5.0,0.122,0.989,0.899,0.815,0.961
SKU00080,2024-07-28,4.65,0.101,0.812,0.811,0.727,0.872
SKU00080,2024-08-04,4.92,0.114,0.916,0.863,0.779,0.925
SKU00080,2024-08-11,5.0,0.118,0.955,0.882,0.798,0.944
SKU00080,2024-08-18,4.86,0.111,0.896,0.853,0.769,0.914
SKU00080,2024-08-25,4.86,0.111,0.893,0.851,0.767,0.913
SKU00080,2024-09-01,4.8,0.108,0.871,0.84,0.756,0.902
SKU00080,2024-09-08,5.0,0.12,0.973,0.891,0.807,0.953
SKU00080,2024-09-15,4.87,0.111,0.897,0.853,0.769,0.915
SKU00080,2024-09-22,5.0,0.122,0.99,0.9,0.816,0.961
SKU00080,2024-09-29,5.0,0.127,1.0,0.921,0.836,0.982
SKU00080,2024-10-06,4.93,0.114,0.921,0.865,0.781,0.927
SKU00080,2024-10-13,5.0,0.121,0.98,0.895,0.811,0.956
SKU00080,2024-10-20,5.0,0.12,0.974,0.892,0.807,0.953
SKU00080,2024-10-27,5.0,0.122,0.985,0.897,0.813,0.959
SKU00080,2024-11-03,4.88,0.112,0.904,0.857,0.773,0.918
SKU00080,2024-11-10,4.87,0.112,0.9,0.855,0.771,0.916
SKU00080,2024-11-17,4.99,0.117,0.947,0.878,0.794,0.94
SKU00080,2024-11-24,4.92,0.114,0.917,0.863,0.779,0.925
SKU00080,2024-12-01,4.92,0.114,0.917,0.863,0.779,0.925
SKU00080,2024-12-08,5.0,0.123,0.996,0.903,0.818,0.964
SKU00080,2024-12-15,4.93,0.114,0.922,0.866,0.781,0.927
SKU00080,2024-12-22,4.89,0.112,0.905,0.857,0.773,0.919
SKU00080,2024-12-29,5.0,0.122,0.988,0.899,0.815,0.961
SKU00080,2025-01-05,5.0,0.128,1.0,0.926,0.841,0.987
SKU00080,2025-01-12,4.94,0.115,0.926,0.868,0.784,0.929
SKU00081,2024-01-07,4.92,0.278,0.922,0.901,0.775,0.816
SKU00081,2024-01-14,4.7,0.254,0.832,0.856,0.73,0.771
SKU00081,2024-01-21,4.79,0.264,0.869,0.875,0.749,0.79
SKU00081,2024-01-28,4.76,0.26,0.856,0.868,0.742,0.783
SKU00081,2024-02-04,4.71,0.255,0.834,0.857,0.731,0.772
SKU00081,2024-02-11,4.9,0.275,0.911,0.896,0.77,0.811
SKU00081,2024-02-18,4.76,0.26,0.856,0.868,0.742,0.783
SKU00081,2024-02-25,4.76,0.26,0.855,0.868,0.741,0.782
SKU00081,2024-03-03,4.92,0.277,0.92,0.9,0.774,0.815
SKU00081,2024-03-10,4.88,0.273,0.904,0.892,0.766,0.807
SKU00081,2024-03-17,4.88,0.273,0.904,0.893,0.766,0.807
SKU00081,2024-03-24,4.74,0.259,0.849,0.865,0.738,0.779
SKU00081,2024-03-31,4.85,0.27,0.891,0.886,0.759,0.8
SKU00081,2024-04-07,4.88,0.273,0.903,0.892,0.766,0.807
SKU00081,2024-04-14,4.73,0.258,0.845,0.863,0.736,0.778
SKU00081,2024-04-21,4.68,0.252,0.824,0.852,0.726,0.767
SKU00081,2024-04-28,4.68,0.252,0.824,0.852,0.726,0.767
SKU00081,2024-05-05,4.69,0.253,0.826,0.854,0.727,0.768
SKU00081,2024-05-12,5.0,0.289,0.962,0.921,0.795,0.836
SKU00081,2024-05-19,5.0,0.293,0.976,0.928,0.802,0.843
SKU00081,2024-05-26,4.7,0.254,0.832,0.856,0.73,0.771
SKU00081,2024-06-02,4.75,0.259,0.852,0.866,0.74,0.781
SKU00081,2024-06-09,4.71,0.255,0.837,0.859,0.733,0.774
SKU00081,2024-06-16,4.85,0.27,0.893,0.887,0.761,0.802
SKU00081,2024-06-23,4.83,0.268,0.884,0.882,0.756,0.797
SKU00081,2024-06-30,4.81,0.266,0.876,0.878,0.752,0.793
SKU00081,2024-07-07,4.79,0.264,0.868,0.874,0.748,0.789
SKU00081,2024-07-14,4.88,0.273,0.904,0.892,0.766,0.807
SKU00081,2024-07-21,4.87,0.272,0.899,0.89,0.763,0.804
SKU00081,2024-07-28,4.84,0.269,0.889,0.885,0.759,0.8
SKU00081,2024-08-04,4.99,0.285,0.947,0.914,0.787,0.828
SKU00081,2024-08-11,4.69,0.253,0.827,0.854,0.727,0.768
SKU00081,2024-08-18,4.82,0.267,0.881,0.881,0.754,0.796
SKU00081,2024-08-25,4.64,0.247,0.807,0.844,0.717,0.759
SKU00081,2024-09-01,5.0,0.286,0.951,0.916,0.789,0.83
SKU00081,2024-09-08,4.79,0.263,0.867,0.874,0.747,0.788
SKU00081,2024-09-15,4.78,0.262,0.864,0.872,0.746,0.787
SKU00081,2024-09-22,4.78,0.263,0.864,0.872,0.746,0.787
SKU00081,2024-09-29,4.69,0.253,0.826,0.853,0.727,0.768
SKU00081,2024-10-06,5.0,0.286,0.952,0.916,0.79,0.831
SKU00081,2024-10-13,4.76,0.26,0.854,0.867,0.741,0.782
SKU00081,2024-10-20,4.45,0.228,0.734,0.807,0.681,0.722
SKU00081,2024-10-27,4.8,0.264,0.87,0.876,0.749,0.79
SKU00081,2024-11-03,4.74,0.258,0.847,0.864,0.737,0.779
SKU00081,2024-11-10,4.83,0.268,0.885,0.883,0.756,0.797
SKU00081,2024-11-17,4.82,0.267,0.881,0.881,0.754,0.795
SKU00081,2024-11-24,4.77,0.262,0.86,0.871,0.744,0.785
SKU00081,2024-12-01,4.78,0.262,0.863,0.872,0.746,0.787
SKU00081,2024-12-08,4.77,0.261,0.859,0.87,0.743,0.785
SKU00081,2024-12-15,4.73,0.257,0.844,0.862,0.736,0.777
SKU00081,2024-12-22,4.73,0.257,0.843,0.862,0.735,0.777
SKU00081,2024-12-29,4.81,0.266,0.877,0.879,0.752,0.793
SKU00081,2025-01-05,4.96,0.282,0.938,0.909,0.783,0.824
SKU00081,2025-01-12,4.9,0.275,0.911,0.896,0.769,0.81
SKU00082,2024-01-07,4.96,0.07,0.985,0.873,0.668,0.911
SKU00082,2024-01-14,5.0,0.075,1.0,0.906,0.701,0.945
SKU00082,2024-01-21,4.95,0.07,0.979,0.87,0.665,0.908
SKU00082,2024-01-28,4.95,0.07,0.978,0.869,0.664,0.907
SKU00082,2024-02-04,5.0,0.073,1.0,0.888,0.683,0.926
